Series;Time;Value
TTT;2019-05-25T16:09:18.000Z;1
TTT;2019-05-25T16:09:22.000Z;1
TTT;2019-05-25T16:09:26.000Z;0
TTT;2019-05-25T16:09:30.000Z;0
TTT;2019-05-25T16:09:34.000Z;0
TTT;2019-05-25T16:09:38.000Z;0
TTT;2019-05-25T16:09:42.000Z;0
TTT;2019-05-25T16:09:46.000Z;0
TTT;2019-05-25T16:09:50.000Z;0
TTT;2019-05-25T16:09:54.000Z;0
TTT;2019-05-25T16:09:58.000Z;0
TTT;2019-05-25T16:10:02.000Z;0
TTT;2019-05-25T16:10:06.000Z;0
TTT;2019-05-25T16:10:10.000Z;0
TTT;2019-05-25T16:10:14.000Z;0
TTT;2019-05-25T16:10:18.000Z;0
TTT;2019-05-25T16:10:22.000Z;0
TTT;2019-05-25T16:10:26.000Z;0
TTT;2019-05-25T16:10:30.000Z;0
TTT;2019-05-25T16:10:34.000Z;0
TTT;2019-05-25T16:10:38.000Z;1
TTT;2019-05-25T16:10:42.000Z;1
TTT;2019-05-25T16:10:46.000Z;0
TTT;2019-05-25T16:10:50.000Z;0
TTT;2019-05-25T16:10:54.000Z;0
TTT;2019-05-25T16:10:58.000Z;0
TTT;2019-05-25T16:11:02.000Z;0
TTT;2019-05-25T16:11:06.000Z;0
TTT;2019-05-25T16:11:10.000Z;0
TTT;2019-05-25T16:11:14.000Z;1
TTT;2019-05-25T16:11:18.000Z;1
TTT;2019-05-25T16:11:22.000Z;0
TTT;2019-05-25T16:11:26.000Z;0
TTT;2019-05-25T16:11:30.000Z;0
TTT;2019-05-25T16:11:34.000Z;0
TTT;2019-05-25T16:11:38.000Z;0
TTT;2019-05-25T16:11:42.000Z;0
TTT;2019-05-25T16:11:46.000Z;0
TTT;2019-05-25T16:11:50.000Z;0
TTT;2019-05-25T16:11:54.000Z;0
TTT;2019-05-25T16:11:58.000Z;0
TTT;2019-05-25T16:12:02.000Z;0
TTT;2019-05-25T16:12:06.000Z;0
TTT;2019-05-25T16:12:10.000Z;0
TTT;2019-05-25T16:12:14.000Z;0
TTT;2019-05-25T16:12:18.000Z;0
TTT;2019-05-25T16:12:22.000Z;0
TTT;2019-05-25T16:12:26.000Z;0
TTT;2019-05-25T16:12:30.000Z;0
TTT;2019-05-25T16:12:34.000Z;0
TTT;2019-05-25T16:12:38.000Z;0
TTT;2019-05-25T16:12:42.000Z;0
TTT;2019-05-25T16:12:46.000Z;0
TTT;2019-05-25T16:12:50.000Z;0
TTT;2019-05-25T16:12:54.000Z;0
TTT;2019-05-25T16:12:58.000Z;0
TTT;2019-05-25T16:13:02.000Z;0
TTT;2019-05-25T16:13:06.000Z;0
TTT;2019-05-25T16:13:10.000Z;0
TTT;2019-05-25T16:13:14.000Z;0
TTT;2019-05-25T16:13:18.000Z;0
TTT;2019-05-25T16:13:22.000Z;0
TTT;2019-05-25T16:13:26.000Z;0
TTT;2019-05-25T16:13:30.000Z;0
TTT;2019-05-25T16:13:34.000Z;0
TTT;2019-05-25T16:13:38.000Z;0
TTT;2019-05-25T16:13:42.000Z;0
TTT;2019-05-25T16:13:46.000Z;0
TTT;2019-05-25T16:13:50.000Z;0
TTT;2019-05-25T16:13:54.000Z;0
TTT;2019-05-25T16:13:58.000Z;0
TTT;2019-05-25T16:14:02.000Z;0
TTT;2019-05-25T16:14:06.000Z;0
TTT;2019-05-25T16:14:10.000Z;0
TTT;2019-05-25T16:14:14.000Z;0
TTT;2019-05-25T16:14:18.000Z;0
TTT;2019-05-25T16:14:22.000Z;0
TTT;2019-05-25T16:14:26.000Z;0
TTT;2019-05-25T16:14:30.000Z;0
TTT;2019-05-25T16:14:34.000Z;0
TTT;2019-05-25T16:14:38.000Z;0
TTT;2019-05-25T16:14:42.000Z;0
TTT;2019-05-25T16:14:46.000Z;0
TTT;2019-05-25T16:14:50.000Z;0
TTT;2019-05-25T16:14:54.000Z;0
TTT;2019-05-25T16:14:58.000Z;0
TTT;2019-05-25T16:15:02.000Z;0
TTT;2019-05-25T16:15:06.000Z;0
TTT;2019-05-25T16:15:10.000Z;0
TTT;2019-05-25T16:15:14.000Z;0
TTT;2019-05-25T16:15:18.000Z;0
TTT;2019-05-25T16:15:22.000Z;0
TTT;2019-05-25T16:15:26.000Z;1
TTT;2019-05-25T16:15:30.000Z;1
TTT;2019-05-25T16:15:34.000Z;0
TTT;2019-05-25T16:15:38.000Z;0
TTT;2019-05-25T16:15:42.000Z;0
TTT;2019-05-25T16:15:46.000Z;0
TTT;2019-05-25T16:15:50.000Z;0
TTT;2019-05-25T16:15:54.000Z;0
TTT;2019-05-25T16:15:58.000Z;0
TTT;2019-05-25T16:16:02.000Z;0
TTT;2019-05-25T16:16:06.000Z;0
TTT;2019-05-25T16:16:10.000Z;0
TTT;2019-05-25T16:16:14.000Z;0
TTT;2019-05-25T16:16:18.000Z;0
TTT;2019-05-25T16:16:22.000Z;1
TTT;2019-05-25T16:16:26.000Z;1
TTT;2019-05-25T16:16:30.000Z;0
TTT;2019-05-25T16:16:34.000Z;0
TTT;2019-05-25T16:16:38.000Z;0
TTT;2019-05-25T16:16:42.000Z;0
TTT;2019-05-25T16:16:46.000Z;1
TTT;2019-05-25T16:16:50.000Z;0.9990009990009991
TTT;2019-05-25T16:16:54.000Z;0
TTT;2019-05-25T16:16:58.000Z;1
TTT;2019-05-25T16:17:02.000Z;0
TTT;2019-05-25T16:17:06.000Z;0
TTT;2019-05-25T16:17:10.000Z;0
TTT;2019-05-25T16:17:14.000Z;0
TTT;2019-05-25T16:17:18.000Z;0
TTT;2019-05-25T16:17:22.000Z;0
TTT;2019-05-25T16:17:26.000Z;0
TTT;2019-05-25T16:17:30.000Z;0
TTT;2019-05-25T16:17:34.000Z;0
TTT;2019-05-25T16:17:38.000Z;0
TTT;2019-05-25T16:17:42.000Z;0
TTT;2019-05-25T16:17:46.000Z;0
TTT;2019-05-25T16:17:50.000Z;0
TTT;2019-05-25T16:17:54.000Z;0
TTT;2019-05-25T16:17:58.000Z;0
TTT;2019-05-25T16:18:02.000Z;0
TTT;2019-05-25T16:18:06.000Z;0
TTT;2019-05-25T16:18:10.000Z;0
TTT;2019-05-25T16:18:14.000Z;0
TTT;2019-05-25T16:18:18.000Z;0
TTT;2019-05-25T16:18:22.000Z;1
TTT;2019-05-25T16:18:26.000Z;1
TTT;2019-05-25T16:18:30.000Z;0
TTT;2019-05-25T16:18:34.000Z;0
TTT;2019-05-25T16:18:38.000Z;0
TTT;2019-05-25T16:18:42.000Z;0
TTT;2019-05-25T16:18:46.000Z;0
TTT;2019-05-25T16:18:50.000Z;0
TTT;2019-05-25T16:18:54.000Z;0
TTT;2019-05-25T16:18:58.000Z;0
TTT;2019-05-25T16:19:02.000Z;0
TTT;2019-05-25T16:19:06.000Z;0
TTT;2019-05-25T16:19:10.000Z;0
TTT;2019-05-25T16:19:14.000Z;0
TTT;2019-05-25T16:19:18.000Z;0
TTT;2019-05-25T16:19:22.000Z;0
TTT;2019-05-25T16:19:26.000Z;0
TTT;2019-05-25T16:19:30.000Z;0
TTT;2019-05-25T16:19:34.000Z;0
TTT;2019-05-25T16:19:38.000Z;0
TTT;2019-05-25T16:19:42.000Z;0
TTT;2019-05-25T16:19:46.000Z;0
TTT;2019-05-25T16:19:50.000Z;0
TTT;2019-05-25T16:19:54.000Z;0
TTT;2019-05-25T16:19:58.000Z;1.001001001001001
TTT;2019-05-25T16:20:02.000Z;0
TTT;2019-05-25T16:20:06.000Z;0
TTT;2019-05-25T16:20:10.000Z;0.9990009990009991
TTT;2019-05-25T16:20:14.000Z;0
TTT;2019-05-25T16:20:18.000Z;0
TTT;2019-05-25T16:20:22.000Z;0
TTT;2019-05-25T16:20:26.000Z;0
TTT;2019-05-25T16:20:30.000Z;0
TTT;2019-05-25T16:20:34.000Z;0
TTT;2019-05-25T16:20:38.000Z;0
TTT;2019-05-25T16:20:42.000Z;0
TTT;2019-05-25T16:20:46.000Z;0
TTT;2019-05-25T16:20:50.000Z;0
TTT;2019-05-25T16:20:54.000Z;0
TTT;2019-05-25T16:20:58.000Z;0
TTT;2019-05-25T16:21:02.000Z;0
TTT;2019-05-25T16:21:06.000Z;0
TTT;2019-05-25T16:21:10.000Z;0
TTT;2019-05-25T16:21:14.000Z;1
TTT;2019-05-25T16:21:18.000Z;0
TTT;2019-05-25T16:21:22.000Z;0
TTT;2019-05-25T16:21:26.000Z;1
TTT;2019-05-25T16:21:30.000Z;0
TTT;2019-05-25T16:21:34.000Z;0
TTT;2019-05-25T16:21:38.000Z;0
TTT;2019-05-25T16:21:42.000Z;0
TTT;2019-05-25T16:21:46.000Z;0
TTT;2019-05-25T16:21:50.000Z;0
TTT;2019-05-25T16:21:54.000Z;0
TTT;2019-05-25T16:21:58.000Z;0
TTT;2019-05-25T16:22:02.000Z;1
TTT;2019-05-25T16:22:06.000Z;1
TTT;2019-05-25T16:22:10.000Z;0
TTT;2019-05-25T16:22:14.000Z;0
TTT;2019-05-25T16:22:18.000Z;0
TTT;2019-05-25T16:22:22.000Z;0
TTT;2019-05-25T16:22:26.000Z;0
TTT;2019-05-25T16:22:30.000Z;0
TTT;2019-05-25T16:22:34.000Z;0
TTT;2019-05-25T16:22:38.000Z;0
TTT;2019-05-25T16:22:42.000Z;0
TTT;2019-05-25T16:22:46.000Z;0
TTT;2019-05-25T16:22:50.000Z;0
TTT;2019-05-25T16:22:54.000Z;0
TTT;2019-05-25T16:22:58.000Z;0
TTT;2019-05-25T16:23:02.000Z;0
TTT;2019-05-25T16:23:06.000Z;0
TTT;2019-05-25T16:23:10.000Z;0
TTT;2019-05-25T16:23:14.000Z;0
TTT;2019-05-25T16:23:18.000Z;0
TTT;2019-05-25T16:23:22.000Z;0
TTT;2019-05-25T16:23:26.000Z;0
TTT;2019-05-25T16:23:30.000Z;0
TTT;2019-05-25T16:23:34.000Z;0
TTT;2019-05-25T16:23:38.000Z;1
TTT;2019-05-25T16:23:42.000Z;0
TTT;2019-05-25T16:23:46.000Z;0
TTT;2019-05-25T16:23:50.000Z;1
TTT;2019-05-25T16:23:54.000Z;0
TTT;2019-05-25T16:23:58.000Z;0
TTT;2019-05-25T16:24:02.000Z;0
TTT;2019-05-25T16:24:06.000Z;0
TTT;2019-05-25T16:24:10.000Z;0
TTT;2019-05-25T16:24:14.000Z;0
TTT;2019-05-25T16:24:18.000Z;0
TTT;2019-05-25T16:24:22.000Z;0
TTT;2019-05-25T16:24:26.000Z;0
TTT;2019-05-25T16:24:30.000Z;0
TTT;2019-05-25T16:24:34.000Z;0
TTT;2019-05-25T16:24:38.000Z;1
TTT;2019-05-25T16:24:42.000Z;1
TTT;2019-05-25T16:24:46.000Z;0
TTT;2019-05-25T16:24:50.000Z;0
TTT;2019-05-25T16:24:54.000Z;0
TTT;2019-05-25T16:24:58.000Z;0
TTT;2019-05-25T16:25:02.000Z;0
TTT;2019-05-25T16:25:06.000Z;1
TTT;2019-05-25T16:25:10.000Z;1
TTT;2019-05-25T16:25:14.000Z;0
TTT;2019-05-25T16:25:18.000Z;0
TTT;2019-05-25T16:25:22.000Z;0
TTT;2019-05-25T16:25:26.000Z;0
TTT;2019-05-25T16:25:30.000Z;0
TTT;2019-05-25T16:25:34.000Z;0
TTT;2019-05-25T16:25:38.000Z;0
TTT;2019-05-25T16:25:42.000Z;0
TTT;2019-05-25T16:25:46.000Z;0
TTT;2019-05-25T16:25:50.000Z;0
TTT;2019-05-25T16:25:54.000Z;0
TTT;2019-05-25T16:25:58.000Z;0
TTT;2019-05-25T16:26:02.000Z;0
TTT;2019-05-25T16:26:06.000Z;0
TTT;2019-05-25T16:26:10.000Z;0
TTT;2019-05-25T16:26:14.000Z;3
TTT;2019-05-25T16:26:18.000Z;0
TTT;2019-05-25T16:26:22.000Z;0
TTT;2019-05-25T16:26:26.000Z;0
TTT;2019-05-25T16:26:30.000Z;0
TTT;2019-05-25T16:26:34.000Z;0
TTT;2019-05-25T16:26:38.000Z;0
TTT;2019-05-25T16:26:42.000Z;0
TTT;2019-05-25T16:26:46.000Z;0
TTT;2019-05-25T16:26:50.000Z;0
TTT;2019-05-25T16:26:54.000Z;0
TTT;2019-05-25T16:26:58.000Z;0
TTT;2019-05-25T16:27:02.000Z;0
TTT;2019-05-25T16:27:06.000Z;0
TTT;2019-05-25T16:27:10.000Z;0
TTT;2019-05-25T16:27:14.000Z;0
TTT;2019-05-25T16:27:18.000Z;0
TTT;2019-05-25T16:27:22.000Z;0
TTT;2019-05-25T16:27:26.000Z;0
TTT;2019-05-25T16:27:30.000Z;0
TTT;2019-05-25T16:27:34.000Z;0
TTT;2019-05-25T16:27:38.000Z;0
TTT;2019-05-25T16:27:42.000Z;0
TTT;2019-05-25T16:27:46.000Z;0
TTT;2019-05-25T16:27:50.000Z;1
TTT;2019-05-25T16:27:54.000Z;1
TTT;2019-05-25T16:27:58.000Z;0
TTT;2019-05-25T16:28:02.000Z;0
TTT;2019-05-25T16:28:06.000Z;0
TTT;2019-05-25T16:28:10.000Z;0
TTT;2019-05-25T16:28:14.000Z;0
TTT;2019-05-25T16:28:18.000Z;0
TTT;2019-05-25T16:28:22.000Z;0
TTT;2019-05-25T16:28:26.000Z;0
TTT;2019-05-25T16:28:30.000Z;0
TTT;2019-05-25T16:28:34.000Z;0
TTT;2019-05-25T16:28:38.000Z;0
TTT;2019-05-25T16:28:42.000Z;0
TTT;2019-05-25T16:28:46.000Z;0
TTT;2019-05-25T16:28:50.000Z;0
TTT;2019-05-25T16:28:54.000Z;0
TTT;2019-05-25T16:28:58.000Z;0
TTT;2019-05-25T16:29:02.000Z;0
TTT;2019-05-25T16:29:06.000Z;0
TTT;2019-05-25T16:29:10.000Z;0
TTT;2019-05-25T16:29:14.000Z;0
TTT;2019-05-25T16:29:18.000Z;0
TTT;2019-05-25T16:29:22.000Z;0
TTT;2019-05-25T16:29:26.000Z;0
TTT;2019-05-25T16:29:30.000Z;0
TTT;2019-05-25T16:29:34.000Z;0
TTT;2019-05-25T16:29:38.000Z;0
TTT;2019-05-25T16:29:42.000Z;0
TTT;2019-05-25T16:29:46.000Z;0
TTT;2019-05-25T16:29:50.000Z;0
TTT;2019-05-25T16:29:54.000Z;0
TTT;2019-05-25T16:29:58.000Z;0
TTT;2019-05-25T16:30:02.000Z;0
TTT;2019-05-25T16:30:06.000Z;0
TTT;2019-05-25T16:30:10.000Z;0
TTT;2019-05-25T16:30:14.000Z;0
TTT;2019-05-25T16:30:18.000Z;0
TTT;2019-05-25T16:30:22.000Z;0
TTT;2019-05-25T16:30:26.000Z;0
TTT;2019-05-25T16:30:30.000Z;0
TTT;2019-05-25T16:30:34.000Z;0
TTT;2019-05-25T16:30:38.000Z;0
TTT;2019-05-25T16:30:42.000Z;0
TTT;2019-05-25T16:30:46.000Z;0
TTT;2019-05-25T16:30:50.000Z;0
TTT;2019-05-25T16:30:54.000Z;0
TTT;2019-05-25T16:30:58.000Z;0
TTT;2019-05-25T16:31:02.000Z;0
TTT;2019-05-25T16:31:06.000Z;0
TTT;2019-05-25T16:31:10.000Z;0
TTT;2019-05-25T16:31:14.000Z;0
TTT;2019-05-25T16:31:18.000Z;0
TTT;2019-05-25T16:31:22.000Z;0
TTT;2019-05-25T16:31:26.000Z;0
TTT;2019-05-25T16:31:30.000Z;0
TTT;2019-05-25T16:31:34.000Z;0
TTT;2019-05-25T16:31:38.000Z;0
TTT;2019-05-25T16:31:42.000Z;0
TTT;2019-05-25T16:31:46.000Z;0
TTT;2019-05-25T16:31:50.000Z;0
TTT;2019-05-25T16:31:54.000Z;0
TTT;2019-05-25T16:31:58.000Z;1
TTT;2019-05-25T16:32:02.000Z;1
TTT;2019-05-25T16:32:06.000Z;0
TTT;2019-05-25T16:32:10.000Z;0
TTT;2019-05-25T16:32:14.000Z;0
TTT;2019-05-25T16:32:18.000Z;0
TTT;2019-05-25T16:32:22.000Z;0
TTT;2019-05-25T16:32:26.000Z;0
TTT;2019-05-25T16:32:30.000Z;0
TTT;2019-05-25T16:32:34.000Z;0
TTT;2019-05-25T16:32:38.000Z;0
TTT;2019-05-25T16:32:42.000Z;0
TTT;2019-05-25T16:32:46.000Z;0
TTT;2019-05-25T16:32:50.000Z;0
TTT;2019-05-25T16:32:54.000Z;0
TTT;2019-05-25T16:32:58.000Z;0
TTT;2019-05-25T16:33:02.000Z;0
TTT;2019-05-25T16:33:06.000Z;0
TTT;2019-05-25T16:33:10.000Z;0
TTT;2019-05-25T16:33:14.000Z;0
TTT;2019-05-25T16:33:18.000Z;0
TTT;2019-05-25T16:33:22.000Z;0
TTT;2019-05-25T16:33:26.000Z;0
TTT;2019-05-25T16:33:30.000Z;0
TTT;2019-05-25T16:33:34.000Z;0
TTT;2019-05-25T16:33:38.000Z;0
TTT;2019-05-25T16:33:42.000Z;0
TTT;2019-05-25T16:33:46.000Z;0
TTT;2019-05-25T16:33:50.000Z;0
TTT;2019-05-25T16:33:54.000Z;0
TTT;2019-05-25T16:33:58.000Z;0
TTT;2019-05-25T16:34:02.000Z;0
TTT;2019-05-25T16:34:06.000Z;0
TTT;2019-05-25T16:34:10.000Z;0
TTT;2019-05-25T16:34:14.000Z;0
TTT;2019-05-25T16:34:18.000Z;0
TTT;2019-05-25T16:34:22.000Z;0
TTT;2019-05-25T16:34:26.000Z;0
TTT;2019-05-25T16:34:30.000Z;0
TTT;2019-05-25T16:34:34.000Z;0
TTT;2019-05-25T16:34:38.000Z;0
TTT;2019-05-25T16:34:42.000Z;0
TTT;2019-05-25T16:34:46.000Z;0
TTT;2019-05-25T16:34:50.000Z;0
TTT;2019-05-25T16:34:54.000Z;0
TTT;2019-05-25T16:34:58.000Z;0
TTT;2019-05-25T16:35:02.000Z;0
TTT;2019-05-25T16:35:06.000Z;0
TTT;2019-05-25T16:35:10.000Z;0
TTT;2019-05-25T16:35:14.000Z;0
TTT;2019-05-25T16:35:18.000Z;0
TTT;2019-05-25T16:35:22.000Z;0
TTT;2019-05-25T16:35:26.000Z;0
TTT;2019-05-25T16:35:30.000Z;0
TTT;2019-05-25T16:35:34.000Z;0
TTT;2019-05-25T16:35:38.000Z;0
TTT;2019-05-25T16:35:42.000Z;0
TTT;2019-05-25T16:35:46.000Z;0
TTT;2019-05-25T16:35:50.000Z;0
TTT;2019-05-25T16:35:54.000Z;0
TTT;2019-05-25T16:35:58.000Z;0
TTT;2019-05-25T16:36:02.000Z;0
TTT;2019-05-25T16:36:06.000Z;0
TTT;2019-05-25T16:36:10.000Z;0
TTT;2019-05-25T16:36:14.000Z;0
TTT;2019-05-25T16:36:18.000Z;0
TTT;2019-05-25T16:36:22.000Z;0
TTT;2019-05-25T16:36:26.000Z;0
TTT;2019-05-25T16:36:30.000Z;0
TTT;2019-05-25T16:36:34.000Z;0
TTT;2019-05-25T16:36:38.000Z;0
TTT;2019-05-25T16:36:42.000Z;0
TTT;2019-05-25T16:36:46.000Z;0
TTT;2019-05-25T16:36:50.000Z;0
TTT;2019-05-25T16:36:54.000Z;0
TTT;2019-05-25T16:36:58.000Z;0
TTT;2019-05-25T16:37:02.000Z;0
TTT;2019-05-25T16:37:06.000Z;0
TTT;2019-05-25T16:37:10.000Z;0
TTT;2019-05-25T16:37:14.000Z;0
TTT;2019-05-25T16:37:18.000Z;0
TTT;2019-05-25T16:37:22.000Z;0
TTT;2019-05-25T16:37:26.000Z;0
TTT;2019-05-25T16:37:30.000Z;0
TTT;2019-05-25T16:37:34.000Z;0
TTT;2019-05-25T16:37:38.000Z;0
TTT;2019-05-25T16:37:42.000Z;0
TTT;2019-05-25T16:37:46.000Z;0
TTT;2019-05-25T16:37:50.000Z;0
TTT;2019-05-25T16:37:54.000Z;0
TTT;2019-05-25T16:37:58.000Z;0
TTT;2019-05-25T16:38:02.000Z;0
TTT;2019-05-25T16:38:06.000Z;1
TTT;2019-05-25T16:38:10.000Z;1
TTT;2019-05-25T16:38:14.000Z;0
TTT;2019-05-25T16:38:18.000Z;0
TTT;2019-05-25T16:38:22.000Z;0
TTT;2019-05-25T16:38:26.000Z;0
TTT;2019-05-25T16:38:30.000Z;0
TTT;2019-05-25T16:38:34.000Z;0
TTT;2019-05-25T16:38:38.000Z;0
TTT;2019-05-25T16:38:42.000Z;0
TTT;2019-05-25T16:38:46.000Z;0
TTT;2019-05-25T16:38:50.000Z;0
TTT;2019-05-25T16:38:54.000Z;0
TTT;2019-05-25T16:38:58.000Z;0
TTT;2019-05-25T16:39:02.000Z;0
TTT;2019-05-25T16:39:06.000Z;0
TTT;2019-05-25T16:39:10.000Z;0
TTT;2019-05-25T16:39:14.000Z;0
TTT;2019-05-25T16:39:18.000Z;0
TTT;2019-05-25T16:39:22.000Z;0
TTT;2019-05-25T16:39:26.000Z;0
TTT;2019-05-25T16:39:30.000Z;0
TTT;2019-05-25T16:39:34.000Z;0
TTT;2019-05-25T16:39:38.000Z;0
TTT;2019-05-25T16:39:42.000Z;1
TTT;2019-05-25T16:39:46.000Z;0
TTT;2019-05-25T16:39:50.000Z;0
TTT;2019-05-25T16:39:54.000Z;1
TTT;2019-05-25T16:39:58.000Z;0
TTT;2019-05-25T16:40:02.000Z;0
TTT;2019-05-25T16:40:06.000Z;0
TTT;2019-05-25T16:40:10.000Z;0
TTT;2019-05-25T16:40:14.000Z;0
TTT;2019-05-25T16:40:18.000Z;0
TTT;2019-05-25T16:40:22.000Z;0
TTT;2019-05-25T16:40:26.000Z;0
TTT;2019-05-25T16:40:30.000Z;0
TTT;2019-05-25T16:40:34.000Z;0
TTT;2019-05-25T16:40:38.000Z;0
TTT;2019-05-25T16:40:42.000Z;0
TTT;2019-05-25T16:40:46.000Z;0
TTT;2019-05-25T16:40:50.000Z;0
TTT;2019-05-25T16:40:54.000Z;0
TTT;2019-05-25T16:40:58.000Z;0
TTT;2019-05-25T16:41:02.000Z;0
TTT;2019-05-25T16:41:06.000Z;0
TTT;2019-05-25T16:41:10.000Z;1
TTT;2019-05-25T16:41:14.000Z;1
TTT;2019-05-25T16:41:18.000Z;0
TTT;2019-05-25T16:41:22.000Z;0
TTT;2019-05-25T16:41:26.000Z;0
TTT;2019-05-25T16:41:30.000Z;0
TTT;2019-05-25T16:41:34.000Z;1
TTT;2019-05-25T16:41:38.000Z;1
TTT;2019-05-25T16:41:42.000Z;0
TTT;2019-05-25T16:41:46.000Z;0
TTT;2019-05-25T16:41:50.000Z;0
TTT;2019-05-25T16:41:54.000Z;0
TTT;2019-05-25T16:41:58.000Z;0
TTT;2019-05-25T16:42:02.000Z;0
TTT;2019-05-25T16:42:06.000Z;0
TTT;2019-05-25T16:42:10.000Z;0
TTT;2019-05-25T16:42:14.000Z;0
TTT;2019-05-25T16:42:18.000Z;0
TTT;2019-05-25T16:42:22.000Z;1
TTT;2019-05-25T16:42:26.000Z;1
TTT;2019-05-25T16:42:30.000Z;0
TTT;2019-05-25T16:42:34.000Z;0
TTT;2019-05-25T16:42:38.000Z;0
TTT;2019-05-25T16:42:42.000Z;0
TTT;2019-05-25T16:42:46.000Z;0
TTT;2019-05-25T16:42:50.000Z;0
TTT;2019-05-25T16:42:54.000Z;0
TTT;2019-05-25T16:42:58.000Z;0
TTT;2019-05-25T16:43:02.000Z;1
TTT;2019-05-25T16:43:06.000Z;0
TTT;2019-05-25T16:43:10.000Z;0
TTT;2019-05-25T16:43:14.000Z;0
TTT;2019-05-25T16:43:18.000Z;0
TTT;2019-05-25T16:43:22.000Z;0
TTT;2019-05-25T16:43:26.000Z;0
TTT;2019-05-25T16:43:30.000Z;0
TTT;2019-05-25T16:43:34.000Z;0
TTT;2019-05-25T16:43:38.000Z;0
TTT;2019-05-25T16:43:42.000Z;0
TTT;2019-05-25T16:43:46.000Z;0
TTT;2019-05-25T16:43:50.000Z;0
TTT;2019-05-25T16:43:54.000Z;0
TTT;2019-05-25T16:43:58.000Z;0
TTT;2019-05-25T16:44:02.000Z;0
TTT;2019-05-25T16:44:06.000Z;0
TTT;2019-05-25T16:44:10.000Z;0
TTT;2019-05-25T16:44:14.000Z;0
TTT;2019-05-25T16:44:18.000Z;0
TTT;2019-05-25T16:44:22.000Z;0
TTT;2019-05-25T16:44:26.000Z;0
TTT;2019-05-25T16:44:30.000Z;0
TTT;2019-05-25T16:44:34.000Z;0
TTT;2019-05-25T16:44:38.000Z;0
TTT;2019-05-25T16:44:42.000Z;0
TTT;2019-05-25T16:44:46.000Z;0
TTT;2019-05-25T16:44:50.000Z;0
TTT;2019-05-25T16:44:54.000Z;0
TTT;2019-05-25T16:44:58.000Z;0
TTT;2019-05-25T16:45:02.000Z;0
TTT;2019-05-25T16:45:06.000Z;0
TTT;2019-05-25T16:45:10.000Z;0
TTT;2019-05-25T16:45:14.000Z;0
TTT;2019-05-25T16:45:18.000Z;0
TTT;2019-05-25T16:45:22.000Z;0
TTT;2019-05-25T16:45:26.000Z;0
TTT;2019-05-25T16:45:30.000Z;0
TTT;2019-05-25T16:45:34.000Z;0
TTT;2019-05-25T16:45:38.000Z;0
TTT;2019-05-25T16:45:42.000Z;0
TTT;2019-05-25T16:45:46.000Z;0
TTT;2019-05-25T16:45:50.000Z;0
TTT;2019-05-25T16:45:54.000Z;0
TTT;2019-05-25T16:45:58.000Z;0
TTT;2019-05-25T16:46:02.000Z;0
TTT;2019-05-25T16:46:06.000Z;0
TTT;2019-05-25T16:46:10.000Z;0
TTT;2019-05-25T16:46:14.000Z;0
TTT;2019-05-25T16:46:18.000Z;0
TTT;2019-05-25T16:46:22.000Z;0
TTT;2019-05-25T16:46:26.000Z;0
TTT;2019-05-25T16:46:30.000Z;0
TTT;2019-05-25T16:46:34.000Z;0
TTT;2019-05-25T16:46:38.000Z;0
TTT;2019-05-25T16:46:42.000Z;0
TTT;2019-05-25T16:46:46.000Z;0
